"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"AXISBANK","EQ","15-May-2017","        503.00","        505.00","        508.50","        498.40","        500.25","        500.10","        502.95","    8806756","          4429384193.25","     109965","    4320438","         49.06"
"AXISBANK","EQ","16-May-2017","        500.10","        502.10","        504.50","        493.50","        502.05","        501.50","        499.85","    8610492","          4303938307.25","     101028","    4027982","         46.78"
"AXISBANK","EQ","17-May-2017","        501.50","        501.35","        506.75","        498.50","        502.00","        502.80","        502.88","    6443135","          3240154192.85","      84189","    2876528","         44.64"
"AXISBANK","EQ","18-May-2017","        502.80","        498.00","        499.10","        490.25","        492.85","        492.00","        494.96","    9227022","          4566992829.20","      95624","    5348691","         57.97"
"AXISBANK","EQ","19-May-2017","        492.00","        495.75","        503.85","        494.20","        501.90","        501.70","        499.10","    7611430","          3798899956.75","      72985","    4190505","         55.06"
"AXISBANK","EQ","22-May-2017","        501.70","        504.00","        507.45","        499.50","        502.00","        502.30","        503.00","    4970982","          2500382611.30","      62027","    2665857","         53.63"
"AXISBANK","EQ","23-May-2017","        502.30","        502.25","        506.10","        495.20","        500.50","        500.60","        500.17","    7549551","          3776028090.15","      69512","    4120666","         54.58"
"AXISBANK","EQ","24-May-2017","        500.60","        503.00","        505.00","        495.00","        499.65","        499.30","        498.39","    7271148","          3623901991.20","      61592","    4986725","         68.58"
"AXISBANK","EQ","25-May-2017","        499.30","        502.00","        509.90","        495.85","        507.85","        507.45","        504.39","    9157557","          4619022578.05","     106201","    4220728","         46.09"
"AXISBANK","EQ","26-May-2017","        507.45","        508.00","        513.00","        505.00","        510.50","        511.45","        508.86","    5995136","          3050682634.70","      72779","    2824290","         47.11"
"AXISBANK","EQ","29-May-2017","        511.45","        511.90","        515.00","        502.20","        507.45","        507.25","        507.58","    5441466","          2761995514.45","      62036","    2462115","         45.25"
"AXISBANK","EQ","30-May-2017","        507.25","        505.00","        516.95","        503.65","        514.00","        514.40","        512.40","    4725430","          2421320429.30","      81509","    1690453","         35.77"
"AXISBANK","EQ","31-May-2017","        514.40","        514.00","        516.00","        509.50","        514.05","        514.05","        513.03","    7263061","          3726174066.40","     127912","    4571507","         62.94"
"AXISBANK","EQ","01-Jun-2017","        514.05","        512.15","        515.95","        505.50","        510.00","        509.30","        509.17","    8105813","          4127264524.85","      50261","    5638214","         69.56"
"AXISBANK","EQ","02-Jun-2017","        509.30","        513.50","        513.50","        506.35","        507.50","        508.05","        509.46","    4474040","          2279364538.50","      69112","    2589478","         57.88"
"AXISBANK","EQ","05-Jun-2017","        508.05","        507.35","        516.75","        507.00","        513.80","        513.65","        513.15","    3858825","          1980139067.30","      57915","    1623770","         42.08"
"AXISBANK","EQ","06-Jun-2017","        513.65","        514.00","        514.40","        505.55","        509.75","        510.20","        509.31","    3866339","          1969153338.35","      42061","    1846559","         47.76"
"AXISBANK","EQ","07-Jun-2017","        510.20","        510.00","        515.45","        508.10","        514.45","        514.20","        511.95","    3389166","          1735093532.10","      63216","    1606010","         47.39"
"AXISBANK","EQ","08-Jun-2017","        514.20","        514.00","        521.80","        511.35","        515.00","        515.75","        517.07","    5980728","          3092442242.75","      91962","    2729718","         45.64"
"AXISBANK","EQ","09-Jun-2017","        515.75","        515.00","        516.35","        509.40","        513.10","        513.65","        513.11","    3242063","          1663543219.00","      49349","    1170363","         36.10"
"AXISBANK","EQ","12-Jun-2017","        513.65","        512.45","        513.10","        506.00","        507.15","        507.50","        509.94","    2360518","          1203731095.40","      43179","     977595","         41.41"
"AXISBANK","EQ","13-Jun-2017","        507.50","        509.00","        512.30","        505.50","        507.00","        506.45","        508.42","    2181945","          1109348608.65","      51764","     950074","         43.54"
"AXISBANK","EQ","14-Jun-2017","        506.45","        509.00","        510.90","        501.55","        508.85","        509.50","        507.45","    4648343","          2358824391.20","      66054","    2697523","         58.03"
"AXISBANK","EQ","15-Jun-2017","        509.50","        508.85","        509.30","        504.00","        507.40","        507.60","        506.77","    3425367","          1735867326.80","      58545","    2109450","         61.58"
"AXISBANK","EQ","16-Jun-2017","        507.60","        507.65","        514.30","        507.50","        509.15","        510.45","        510.27","    4999502","          2551090212.15","      56697","    2959675","         59.20"
"AXISBANK","EQ","19-Jun-2017","        510.45","        511.00","        525.35","        509.30","        518.00","        520.15","        517.27","    6844723","          3540560814.15","      70602","    3499580","         51.13"
"AXISBANK","EQ","20-Jun-2017","        520.15","        520.20","        521.70","        510.50","        512.95","        511.85","        515.15","    4388846","          2260923459.80","      55076","    2203975","         50.22"
"AXISBANK","EQ","21-Jun-2017","        511.85","        511.05","        512.50","        506.75","        507.35","        507.75","        509.19","    4346995","          2213466122.65","      73840","    2500935","         57.53"
"AXISBANK","EQ","22-Jun-2017","        507.75","        508.90","        514.45","        506.65","        508.00","        508.00","        510.48","    3463745","          1768166637.30","      67487","    1707367","         49.29"
"AXISBANK","EQ","23-Jun-2017","        508.00","        509.60","        510.45","        503.65","        505.00","        504.65","        506.14","    3548884","          1796247623.15","      55281","    1827409","         51.49"
"AXISBANK","EQ","27-Jun-2017","        504.65","        506.00","        506.70","        484.45","        494.00","        492.85","        491.01","    9842829","          4832887696.40","     110049","    6251831","         63.52"
"AXISBANK","EQ","28-Jun-2017","        492.85","        493.80","        500.35","        490.05","        496.45","        492.00","        493.28","   12691859","          6260656806.25","      76061","   10038114","         79.09"
"AXISBANK","EQ","29-Jun-2017","        492.00","        498.00","        514.40","        497.70","        510.70","        512.10","        510.39","   11855524","          6050881865.95","      96263","    4570578","         38.55"
"AXISBANK","EQ","30-Jun-2017","        512.10","        510.60","        520.00","        508.10","        519.00","        517.35","        513.68","    7600005","          3903959967.35","      70339","    3757896","         49.45"
"AXISBANK","EQ","03-Jul-2017","        517.35","        517.10","        521.80","        515.00","        517.00","        517.25","        518.62","    3701949","          1919899522.30","      50518","    1560626","         42.16"
"AXISBANK","EQ","04-Jul-2017","        517.25","        516.80","        517.55","        506.55","        507.70","        508.40","        510.84","    4086213","          2087411115.05","      44090","    2037542","         49.86"
"AXISBANK","EQ","05-Jul-2017","        508.40","        507.75","        515.40","        507.75","        514.55","        513.90","        512.56","    3154406","          1616829190.80","      45895","    1393508","         44.18"
"AXISBANK","EQ","06-Jul-2017","        513.90","        511.00","        512.85","        508.15","        509.45","        509.50","        510.69","    3514758","          1794944435.25","      29962","    1894962","         53.91"
"AXISBANK","EQ","07-Jul-2017","        509.50","        508.25","        508.95","        501.25","        504.50","        503.15","        504.92","    3509920","          1772241129.10","      69429","    1645142","         46.87"
"AXISBANK","EQ","10-Jul-2017","        503.15","        521.00","        529.75","        506.70","        510.00","        509.95","        510.48","    1245716","           635914884.60","       7548","     768768","         61.71"
"AXISBANK","EQ","11-Jul-2017","        509.95","        512.00","        512.40","        505.80","        507.80","        506.80","        508.44","    3928279","          1997289169.35","      71571","    2473178","         62.96"
"AXISBANK","EQ","12-Jul-2017","        506.80","        508.90","        509.90","        504.20","        507.30","        506.75","        506.27","    5504892","          2786956087.20","      70653","    4230384","         76.85"
"AXISBANK","EQ","13-Jul-2017","        506.75","        508.00","        516.85","        508.00","        511.75","        511.90","        512.99","   22231839","         11404643882.15","      76818","   19190329","         86.32"
"AXISBANK","EQ","14-Jul-2017","        511.90","        514.00","        514.50","        507.70","        512.50","        512.95","        512.02","    3160157","          1618060558.65","      38720","    1508491","         47.73"
"AXISBANK","EQ","17-Jul-2017","        512.95","        513.10","        514.00","        508.50","        510.05","        510.50","        510.49","    3169635","          1618081278.10","      36620","    1956608","         61.73"
"AXISBANK","EQ","18-Jul-2017","        510.50","        509.00","        522.70","        508.35","        516.30","        516.55","        516.84","    7864083","          4064479833.55","      99239","    4398520","         55.93"
"AXISBANK","EQ","19-Jul-2017","        516.55","        518.00","        521.95","        516.05","        520.55","        520.20","        519.44","    8119092","          4217402863.55","      49078","    6045489","         74.46"
"AXISBANK","EQ","20-Jul-2017","        520.20","        520.80","        544.20","        520.70","        539.15","        540.00","        535.90","   16391849","          8784360297.85","     180579","    7134255","         43.52"
"AXISBANK","EQ","21-Jul-2017","        540.00","        540.00","        542.40","        532.25","        540.40","        540.80","        538.20","    5567645","          2996511405.60","      69704","    1782212","         32.01"
"AXISBANK","EQ","24-Jul-2017","        540.80","        541.00","        546.40","        531.40","        535.50","        534.80","        540.13","    4779353","          2581454594.60","      63022","    1861535","         38.95"
"AXISBANK","EQ","25-Jul-2017","        534.80","        533.50","        547.50","        529.95","        547.40","        544.95","        539.81","    8181916","          4416688653.10","     103163","    2796497","         34.18"
"AXISBANK","EQ","26-Jul-2017","        544.95","        538.90","        543.95","        525.40","        526.85","        528.85","        532.52","   12085057","          6435505417.10","     145641","    3897247","         32.25"
"AXISBANK","EQ","27-Jul-2017","        528.85","        532.40","        534.95","        522.00","        523.60","        524.65","        526.77","   12290852","          6474397877.90","     137599","    7522662","         61.21"
"AXISBANK","EQ","28-Jul-2017","        524.65","        523.80","        529.65","        512.00","        515.00","        515.10","        518.00","    8268116","          4282884793.05","      77752","    4641265","         56.13"
"AXISBANK","EQ","31-Jul-2017","        515.10","        517.40","        521.20","        509.40","        520.50","        519.80","        517.58","    7245884","          3750328858.15","      94700","    4227353","         58.34"
